"dateTime","wtr_0.5"
2019-09-10 02:00:00,7.638
2019-09-10 02:30:00,7.686
2019-09-10 03:00:00,7.638
2019-09-10 03:30:00,7.686
2019-09-10 04:00:00,7.762
2019-09-10 04:30:00,7.677
2019-09-10 05:00:00,7.705
2019-09-10 05:30:00,7.658
2019-09-10 06:00:00,7.638
2019-09-10 06:30:00,7.619
2019-09-10 07:00:00,7.562
2019-09-10 07:30:00,7.515
2019-09-10 08:00:00,7.543
2019-09-10 08:30:00,7.515
2019-09-10 09:00:00,7.496
2019-09-10 09:30:00,7.486
2019-09-10 10:00:00,7.41
2019-09-10 10:30:00,7.419
2019-09-10 11:00:00,7.429
2019-09-10 11:30:00,7.419
2019-09-10 12:00:00,7.362
2019-09-10 12:30:00,7.333
2019-09-10 13:00:00,7.218
2019-09-10 13:30:00,7.324
2019-09-10 14:00:00,7.228
2019-09-10 14:30:00,7.18
2019-09-10 15:00:00,7.209
2019-09-10 15:30:00,7.113
2019-09-10 16:00:00,7.113
2019-09-10 16:30:00,7.151
2019-09-10 17:00:00,7.151
2019-09-10 17:30:00,7.122
2019-09-10 18:00:00,7.103
2019-09-10 18:30:00,7.132
2019-09-10 19:00:00,7.122
2019-09-10 19:30:00,7.074
2019-09-10 20:00:00,7.084
2019-09-10 20:30:00,7.084
2019-09-10 21:00:00,7.055
2019-09-10 21:30:00,7.046
2019-09-10 22:00:00,7.122
2019-09-10 22:30:00,7.094
2019-09-10 23:00:00,7.094
2019-09-10 23:30:00,7.074
2019-09-11 00:00:00,7.046
2019-09-11 00:30:00,7.113
2019-09-11 01:00:00,7.017
2019-09-11 01:30:00,7.074
2019-09-11 02:00:00,7.142
2019-09-11 02:30:00,7.132
2019-09-11 03:00:00,7.132
2019-09-11 03:30:00,7.094
2019-09-11 04:00:00,7.074
2019-09-11 04:30:00,7.305
2019-09-11 05:00:00,7.41
2019-09-11 05:30:00,7.715
2019-09-11 06:00:00,7.828
2019-09-11 06:30:00,7.847
2019-09-11 07:00:00,7.819
2019-09-11 07:30:00,7.828
2019-09-11 08:00:00,7.828
2019-09-11 08:30:00,7.8
2019-09-11 09:00:00,7.686
2019-09-11 09:30:00,7.658
2019-09-11 10:00:00,7.581
2019-09-11 10:30:00,7.715
2019-09-11 11:00:00,7.724
2019-09-11 11:30:00,7.686
2019-09-11 12:00:00,7.084
2019-09-11 12:30:00,7.161
2019-09-11 13:00:00,7.209
2019-09-11 13:30:00,7.295
2019-09-11 14:00:00,7.362
2019-09-11 14:30:00,7.295
2019-09-11 15:00:00,7.266
2019-09-11 15:30:00,7.247
2019-09-11 16:00:00,7.247
2019-09-11 16:30:00,7.218
2019-09-11 17:00:00,7.161
2019-09-11 17:30:00,7.103
2019-09-11 18:00:00,7.074
2019-09-11 18:30:00,7.094
2019-09-11 19:00:00,7.094
2019-09-11 19:30:00,7.113
2019-09-11 20:00:00,7.074
2019-09-11 20:30:00,7.046
2019-09-11 21:00:00,6.969
2019-09-11 21:30:00,6.969
2019-09-11 22:00:00,6.911
2019-09-11 22:30:00,6.998
2019-09-11 23:00:00,6.969
2019-09-11 23:30:00,6.998
2019-09-12 00:00:00,7.094
2019-09-12 00:30:00,7.17
2019-09-12 01:00:00,7.199
2019-09-12 01:30:00,7.19
2019-09-12 02:00:00,7.19
2019-09-12 02:30:00,7.266
2019-09-12 03:00:00,7.257
2019-09-12 03:30:00,7.285
2019-09-12 04:00:00,7.266
2019-09-12 04:30:00,7.276
2019-09-12 05:00:00,7.295
2019-09-12 05:30:00,7.285
2019-09-12 06:00:00,7.257
2019-09-12 06:30:00,7.228
2019-09-12 07:00:00,7.209
2019-09-12 07:30:00,7.199
2019-09-12 08:00:00,7.151
2019-09-12 08:30:00,7.113
2019-09-12 09:00:00,7.074
2019-09-12 09:30:00,7.055
2019-09-12 10:00:00,6.978
2019-09-12 10:30:00,6.94
2019-09-12 11:00:00,6.892
2019-09-12 11:30:00,6.882
2019-09-12 12:00:00,6.814
2019-09-12 12:30:00,6.757
2019-09-12 13:00:00,6.728
2019-09-12 13:30:00,6.679
2019-09-12 14:00:00,6.621
2019-09-12 14:30:00,6.582
2019-09-12 15:00:00,6.524
2019-09-12 15:30:00,6.495
2019-09-12 16:00:00,6.447
2019-09-12 16:30:00,6.379
2019-09-12 17:00:00,6.349
2019-09-12 17:30:00,6.301
2019-09-12 18:00:00,6.233
2019-09-12 18:30:00,6.164
2019-09-12 19:00:00,6.106
2019-09-12 19:30:00,6.067
2019-09-12 20:00:00,6.037
2019-09-12 20:30:00,5.988
2019-09-12 21:00:00,5.988
2019-09-12 21:30:00,5.959
2019-09-12 22:00:00,5.929
2019-09-12 22:30:00,5.988
2019-09-12 23:00:00,6.027
2019-09-12 23:30:00,6.057
2019-09-13 00:00:00,6.057
2019-09-13 00:30:00,6.115
2019-09-13 01:00:00,6.203
2019-09-13 01:30:00,6.223
2019-09-13 02:00:00,6.271
2019-09-13 02:30:00,6.34
2019-09-13 03:00:00,6.408
2019-09-13 03:30:00,6.427
2019-09-13 04:00:00,6.437
2019-09-13 04:30:00,6.447
2019-09-13 05:00:00,6.447
2019-09-13 05:30:00,6.427
2019-09-13 06:00:00,6.379
2019-09-13 06:30:00,6.359
2019-09-13 07:00:00,6.32
2019-09-13 07:30:00,6.281
2019-09-13 08:00:00,6.291
2019-09-13 08:30:00,6.242
2019-09-13 09:00:00,6.233
2019-09-13 09:30:00,6.203
2019-09-13 10:00:00,6.184
2019-09-13 10:30:00,6.154
2019-09-13 11:00:00,6.125
2019-09-13 11:30:00,6.057
2019-09-13 12:00:00,6.037
2019-09-13 12:30:00,5.959
2019-09-13 13:00:00,5.969
2019-09-13 13:30:00,5.939
2019-09-13 14:00:00,5.9
2019-09-13 14:30:00,5.89
2019-09-13 15:00:00,5.831
2019-09-13 15:30:00,5.88
2019-09-13 16:00:00,5.841
2019-09-13 16:30:00,5.802
2019-09-13 17:00:00,5.772
2019-09-13 17:30:00,5.743
2019-09-13 18:00:00,5.684
2019-09-13 18:30:00,5.654
2019-09-13 19:00:00,5.625
2019-09-13 19:30:00,5.546
2019-09-13 20:00:00,5.536
2019-09-13 20:30:00,5.496
2019-09-13 21:00:00,5.447
2019-09-13 21:30:00,5.447
2019-09-13 22:00:00,5.427
2019-09-13 22:30:00,5.506
2019-09-13 23:00:00,5.605
2019-09-13 23:30:00,5.684
2019-09-14 00:00:00,5.723
2019-09-14 00:30:00,5.802
2019-09-14 01:00:00,5.871
2019-09-14 01:30:00,5.969
2019-09-14 02:00:00,5.998
2019-09-14 02:30:00,6.106
2019-09-14 03:00:00,6.233
2019-09-14 03:30:00,6.203
2019-09-14 04:00:00,6.271
2019-09-14 04:30:00,6.359
2019-09-14 05:00:00,6.34
2019-09-14 05:30:00,6.398
2019-09-14 06:00:00,6.34
2019-09-14 06:30:00,6.281
2019-09-14 07:00:00,6.262
2019-09-14 07:30:00,6.223
2019-09-14 08:00:00,6.193
2019-09-14 08:30:00,6.213
2019-09-14 09:00:00,6.145
2019-09-14 09:30:00,6.125
2019-09-14 10:00:00,6.135
2019-09-14 10:30:00,6.086
2019-09-14 11:00:00,6.057
2019-09-14 11:30:00,6.037
2019-09-14 12:00:00,6.047
2019-09-14 12:30:00,6.027
2019-09-14 13:00:00,5.969
2019-09-14 13:30:00,5.949
2019-09-14 14:00:00,5.939
2019-09-14 14:30:00,5.89
2019-09-14 15:00:00,5.861
2019-09-14 15:30:00,5.792
2019-09-14 16:00:00,5.733
2019-09-14 16:30:00,5.694
2019-09-14 17:00:00,5.625
2019-09-14 17:30:00,5.595
2019-09-14 18:00:00,5.536
2019-09-14 18:30:00,5.496
2019-09-14 19:00:00,5.447
2019-09-14 19:30:00,5.427
2019-09-14 20:00:00,5.388
2019-09-14 20:30:00,5.338
2019-09-14 21:00:00,5.328
2019-09-14 21:30:00,5.338
2019-09-14 22:00:00,5.318
2019-09-14 22:30:00,5.388
2019-09-14 23:00:00,5.467
2019-09-14 23:30:00,5.546
2019-09-15 00:00:00,5.605
2019-09-15 00:30:00,5.704
2019-09-15 01:00:00,5.812
2019-09-15 01:30:00,5.929
2019-09-15 02:00:00,5.92
2019-09-15 02:30:00,6.027
2019-09-15 03:00:00,6.115
2019-09-15 03:30:00,6.154
2019-09-15 04:00:00,6.262
2019-09-15 04:30:00,6.252
2019-09-15 05:00:00,6.271
2019-09-15 05:30:00,6.252
2019-09-15 06:00:00,6.271
2019-09-15 06:30:00,6.252
2019-09-15 07:00:00,6.154
2019-09-15 07:30:00,6.193
2019-09-15 08:00:00,6.154
2019-09-15 08:30:00,6.145
2019-09-15 09:00:00,6.125
2019-09-15 09:30:00,6.106
2019-09-15 10:00:00,6.096
2019-09-15 10:30:00,6.106
2019-09-15 11:00:00,6.125
2019-09-15 11:30:00,6.086
2019-09-15 12:00:00,6.008
2019-09-15 12:30:00,6.076
2019-09-15 13:00:00,6.057
2019-09-15 13:30:00,6.067
2019-09-15 14:00:00,6.027
2019-09-15 14:30:00,5.939
2019-09-15 15:00:00,5.949
2019-09-15 15:30:00,5.939
2019-09-15 16:00:00,5.929
2019-09-15 16:30:00,5.9
2019-09-15 17:00:00,5.861
2019-09-15 17:30:00,5.841
2019-09-15 18:00:00,5.802
2019-09-15 18:30:00,5.822
2019-09-15 19:00:00,5.772
2019-09-15 19:30:00,5.763
2019-09-15 20:00:00,5.753
2019-09-15 20:30:00,5.753
2019-09-15 21:00:00,5.733
2019-09-15 21:30:00,5.733
2019-09-15 22:00:00,5.763
2019-09-15 22:30:00,5.792
2019-09-15 23:00:00,5.841
2019-09-15 23:30:00,5.831
2019-09-16 00:00:00,5.88
2019-09-16 00:30:00,5.959
2019-09-16 01:00:00,5.978
2019-09-16 01:30:00,5.949
2019-09-16 02:00:00,5.939
2019-09-16 02:30:00,6.067
2019-09-16 03:00:00,6.067
2019-09-16 03:30:00,5.939
2019-09-16 04:00:00,5.9
2019-09-16 04:30:00,6.544
2019-09-16 05:00:00,6.563
2019-09-16 05:30:00,6.582
2019-09-16 06:00:00,6.563
2019-09-16 06:30:00,6.602
2019-09-16 07:00:00,6.66
2019-09-16 07:30:00,6.573
2019-09-16 08:00:00,6.602
2019-09-16 08:30:00,6.563
2019-09-16 09:00:00,6.456
2019-09-16 09:30:00,6.485
2019-09-16 10:00:00,6.32
2019-09-16 10:30:00,6.408
2019-09-16 11:00:00,6.447
2019-09-16 11:30:00,6.495
2019-09-16 12:00:00,6.485
2019-09-16 12:30:00,6.476
2019-09-16 13:00:00,6.456
2019-09-16 13:30:00,6.388
2019-09-16 14:00:00,6.408
2019-09-16 14:30:00,6.359
2019-09-16 15:00:00,6.33
2019-09-16 15:30:00,6.34
2019-09-16 16:00:00,6.32
2019-09-16 16:30:00,6.301
2019-09-16 17:00:00,6.291
2019-09-16 17:30:00,6.242
2019-09-16 18:00:00,6.233
2019-09-16 18:30:00,6.233
2019-09-16 19:00:00,6.242
2019-09-16 19:30:00,6.223
2019-09-16 20:00:00,6.174
2019-09-16 20:30:00,6.184
2019-09-16 21:00:00,6.184
2019-09-16 21:30:00,6.174
2019-09-16 22:00:00,6.193
2019-09-16 22:30:00,6.223
2019-09-16 23:00:00,6.281
2019-09-16 23:30:00,6.34
2019-09-17 00:00:00,6.398
2019-09-17 00:30:00,6.456
2019-09-17 01:00:00,6.563
2019-09-17 01:30:00,6.66
2019-09-17 02:00:00,6.592
2019-09-17 02:30:00,6.689
2019-09-17 03:00:00,6.728
2019-09-17 03:30:00,6.766
2019-09-17 04:00:00,6.757
2019-09-17 04:30:00,6.843
2019-09-17 05:00:00,6.959
2019-09-17 05:30:00,6.863
2019-09-17 06:00:00,6.795
2019-09-17 06:30:00,6.834
2019-09-17 07:00:00,6.747
2019-09-17 07:30:00,6.737
2019-09-17 08:00:00,6.699
2019-09-17 08:30:00,6.592
2019-09-17 09:00:00,6.728
2019-09-17 09:30:00,6.728
2019-09-17 10:00:00,6.689
2019-09-17 10:30:00,6.65
2019-09-17 11:00:00,6.631
2019-09-17 11:30:00,6.611
2019-09-17 12:00:00,6.582
2019-09-17 12:30:00,6.602
2019-09-17 13:00:00,6.573
2019-09-17 13:30:00,6.563
2019-09-17 14:00:00,6.544
2019-09-17 14:30:00,6.563
2019-09-17 15:00:00,6.553
2019-09-17 15:30:00,6.534
2019-09-17 16:00:00,6.485
2019-09-17 16:30:00,6.408
2019-09-17 17:00:00,6.398
2019-09-17 17:30:00,6.408
2019-09-17 18:00:00,6.379
2019-09-17 18:30:00,6.359
2019-09-17 19:00:00,6.369
2019-09-17 19:30:00,6.34
2019-09-17 20:00:00,6.369
2019-09-17 20:30:00,6.34
2019-09-17 21:00:00,6.33
2019-09-17 21:30:00,6.349
2019-09-17 22:00:00,6.349
2019-09-17 22:30:00,6.33
2019-09-17 23:00:00,6.369
2019-09-17 23:30:00,6.349
2019-09-18 00:00:00,6.417
2019-09-18 00:30:00,6.466
2019-09-18 01:00:00,6.534
2019-09-18 01:30:00,6.573
2019-09-18 02:00:00,6.611
2019-09-18 02:30:00,6.66
2019-09-18 03:00:00,6.67
2019-09-18 03:30:00,6.699
2019-09-18 04:00:00,6.747
2019-09-18 04:30:00,6.766
2019-09-18 05:00:00,6.786
2019-09-18 05:30:00,6.766
2019-09-18 06:00:00,6.747
2019-09-18 06:30:00,6.757
2019-09-18 07:00:00,6.718
2019-09-18 07:30:00,6.699
2019-09-18 08:00:00,6.66
2019-09-18 08:30:00,6.641
2019-09-18 09:00:00,6.602
2019-09-18 09:30:00,6.582
2019-09-18 10:00:00,6.524
2019-09-18 10:30:00,6.553
2019-09-18 11:00:00,6.524
2019-09-18 11:30:00,6.524
2019-09-18 12:00:00,6.485
2019-09-18 12:30:00,6.447
2019-09-18 13:00:00,6.476
2019-09-18 13:30:00,6.437
2019-09-18 14:00:00,6.427
2019-09-18 14:30:00,6.427
2019-09-18 15:00:00,6.417
2019-09-18 15:30:00,6.349
2019-09-18 16:00:00,6.33
2019-09-18 16:30:00,6.291
2019-09-18 17:00:00,6.271
2019-09-18 17:30:00,6.242
2019-09-18 18:00:00,6.242
2019-09-18 18:30:00,6.213
2019-09-18 19:00:00,6.203
2019-09-18 19:30:00,6.203
2019-09-18 20:00:00,6.135
2019-09-18 20:30:00,6.135
2019-09-18 21:00:00,6.135
2019-09-18 21:30:00,6.106
2019-09-18 22:00:00,6.115
2019-09-18 22:30:00,6.164
2019-09-18 23:00:00,6.164
2019-09-18 23:30:00,6.233
2019-09-19 00:00:00,6.252
2019-09-19 00:30:00,6.242
2019-09-19 01:00:00,6.291
2019-09-19 01:30:00,6.32
2019-09-19 02:00:00,6.359
2019-09-19 02:30:00,6.369
2019-09-19 03:00:00,6.369
2019-09-19 03:30:00,6.349
2019-09-19 04:00:00,6.369
2019-09-19 04:30:00,6.398
2019-09-19 05:00:00,6.369
2019-09-19 05:30:00,6.33
2019-09-19 06:00:00,6.281
2019-09-19 06:30:00,6.271
2019-09-19 07:00:00,6.291
2019-09-19 07:30:00,6.291
2019-09-19 08:00:00,6.32
2019-09-19 08:30:00,6.32
2019-09-19 09:00:00,6.281
2019-09-19 09:30:00,6.31
2019-09-19 10:00:00,6.32
2019-09-19 10:30:00,6.271
2019-09-19 11:00:00,6.281
2019-09-19 11:30:00,6.252
2019-09-19 12:00:00,6.262
2019-09-19 12:30:00,6.252
2019-09-19 13:00:00,6.242
2019-09-19 13:30:00,6.233
2019-09-19 14:00:00,6.252
2019-09-19 14:30:00,6.233
2019-09-19 15:00:00,6.203
2019-09-19 15:30:00,6.193
2019-09-19 16:00:00,6.193
2019-09-19 16:30:00,6.184
2019-09-19 17:00:00,6.154
2019-09-19 17:30:00,6.115
2019-09-19 18:00:00,6.106
2019-09-19 18:30:00,6.076
2019-09-19 19:00:00,6.067
2019-09-19 19:30:00,6.037
2019-09-19 20:00:00,6.027
2019-09-19 20:30:00,6.027
2019-09-19 21:00:00,6.018
2019-09-19 21:30:00,6.027
2019-09-19 22:00:00,6.086
2019-09-19 22:30:00,6.135
2019-09-19 23:00:00,6.203
2019-09-19 23:30:00,6.242
2019-09-20 00:00:00,6.32
2019-09-20 00:30:00,6.32
2019-09-20 01:00:00,6.262
2019-09-20 01:30:00,6.301
2019-09-20 02:00:00,6.34
2019-09-20 02:30:00,6.301
2019-09-20 03:00:00,6.447
2019-09-20 03:30:00,6.582
2019-09-20 04:00:00,6.349
2019-09-20 04:30:00,6.242
2019-09-20 05:00:00,6.242
2019-09-20 05:30:00,6.611
2019-09-20 06:00:00,6.737
2019-09-20 06:30:00,6.65
2019-09-20 07:00:00,6.737
2019-09-20 07:30:00,6.505
2019-09-20 08:00:00,6.427
2019-09-20 08:30:00,6.398
2019-09-20 09:00:00,6.388
2019-09-20 09:30:00,6.563
2019-09-20 10:00:00,6.66
2019-09-20 10:30:00,6.553
2019-09-20 11:00:00,6.679
2019-09-20 11:30:00,6.621
2019-09-20 12:00:00,6.602
2019-09-20 12:30:00,6.573
2019-09-20 13:00:00,6.408
2019-09-20 13:30:00,6.359
2019-09-20 14:00:00,6.369
2019-09-20 14:30:00,6.447
2019-09-20 15:00:00,6.524
2019-09-20 15:30:00,6.466
2019-09-20 16:00:00,6.495
2019-09-20 16:30:00,6.466
2019-09-20 17:00:00,6.466
2019-09-20 17:30:00,6.447
2019-09-20 18:00:00,6.369
2019-09-20 18:30:00,6.359
2019-09-20 19:00:00,6.349
2019-09-20 19:30:00,6.32
2019-09-20 20:00:00,6.32
2019-09-20 20:30:00,6.33
2019-09-20 21:00:00,6.281
2019-09-20 21:30:00,6.271
2019-09-20 22:00:00,6.369
2019-09-20 22:30:00,6.34
2019-09-20 23:00:00,6.427
2019-09-20 23:30:00,6.515
2019-09-21 00:00:00,6.621
2019-09-21 00:30:00,6.563
2019-09-21 01:00:00,6.515
2019-09-21 01:30:00,6.563
2019-09-21 02:00:00,6.67
2019-09-21 02:30:00,6.708
2019-09-21 03:00:00,6.524
2019-09-21 03:30:00,6.708
2019-09-21 04:00:00,6.573
2019-09-21 04:30:00,6.573
2019-09-21 05:00:00,6.573
2019-09-21 05:30:00,6.495
2019-09-21 06:00:00,6.553
2019-09-21 06:30:00,6.582
2019-09-21 07:00:00,6.573
2019-09-21 07:30:00,6.544
2019-09-21 08:00:00,6.582
2019-09-21 08:30:00,6.563
2019-09-21 09:00:00,6.505
2019-09-21 09:30:00,6.485
2019-09-21 10:00:00,6.437
2019-09-21 10:30:00,6.427
2019-09-21 11:00:00,6.437
2019-09-21 11:30:00,6.379
2019-09-21 12:00:00,6.33
2019-09-21 12:30:00,6.281
2019-09-21 13:00:00,6.233
2019-09-21 13:30:00,6.203
2019-09-21 14:00:00,6.145
2019-09-21 14:30:00,6.106
2019-09-21 15:00:00,6.067
2019-09-21 15:30:00,5.998
2019-09-21 16:00:00,5.988
2019-09-21 16:30:00,5.949
2019-09-21 17:00:00,5.91
2019-09-21 17:30:00,5.841
2019-09-21 18:00:00,5.802
2019-09-21 18:30:00,5.753
2019-09-21 19:00:00,5.694
2019-09-21 19:30:00,5.635
2019-09-21 20:00:00,5.605
2019-09-21 20:30:00,5.546
2019-09-21 21:00:00,5.516
2019-09-21 21:30:00,5.467
2019-09-21 22:00:00,5.467
2019-09-21 22:30:00,5.516
2019-09-21 23:00:00,5.526
2019-09-21 23:30:00,5.546
2019-09-22 00:00:00,5.635
2019-09-22 00:30:00,5.644
2019-09-22 01:00:00,5.704
2019-09-22 01:30:00,5.743
2019-09-22 02:00:00,5.763
2019-09-22 02:30:00,5.792
2019-09-22 03:00:00,5.822
2019-09-22 03:30:00,5.831
2019-09-22 04:00:00,5.841
2019-09-22 04:30:00,5.841
2019-09-22 05:00:00,5.861
2019-09-22 05:30:00,5.871
2019-09-22 06:00:00,5.861
2019-09-22 06:30:00,5.831
2019-09-22 07:00:00,5.802
2019-09-22 07:30:00,5.812
2019-09-22 08:00:00,5.772
2019-09-22 08:30:00,5.782
2019-09-22 09:00:00,5.763
2019-09-22 09:30:00,5.713
2019-09-22 10:00:00,5.704
2019-09-22 10:30:00,5.743
2019-09-22 11:00:00,5.704
2019-09-22 11:30:00,5.704
2019-09-22 12:00:00,5.694
2019-09-22 12:30:00,5.644
2019-09-22 13:00:00,5.625
2019-09-22 13:30:00,5.595
2019-09-22 14:00:00,5.536
2019-09-22 14:30:00,5.546
2019-09-22 15:00:00,5.516
2019-09-22 15:30:00,5.496
2019-09-22 16:00:00,5.437
2019-09-22 16:30:00,5.398
2019-09-22 17:00:00,5.358
2019-09-22 17:30:00,5.298
2019-09-22 18:00:00,5.219
2019-09-22 18:30:00,5.14
2019-09-22 19:00:00,5.08
2019-09-22 19:30:00,5.04
2019-09-22 20:00:00,4.99
2019-09-22 20:30:00,4.89
2019-09-22 21:00:00,4.86
2019-09-22 21:30:00,4.79
2019-09-22 22:00:00,4.78
2019-09-22 22:30:00,4.8
2019-09-22 23:00:00,4.83
2019-09-22 23:30:00,4.93
2019-09-23 00:00:00,4.99
2019-09-23 00:30:00,5.04
2019-09-23 01:00:00,5.13
2019-09-23 01:30:00,5.169
2019-09-23 02:00:00,5.298
2019-09-23 02:30:00,5.338
2019-09-23 03:00:00,5.398
2019-09-23 03:30:00,5.487
2019-09-23 04:00:00,5.566
2019-09-23 04:30:00,5.487
2019-09-23 05:00:00,5.506
2019-09-23 05:30:00,5.457
2019-09-23 06:00:00,5.427
2019-09-23 06:30:00,5.447
2019-09-23 07:00:00,5.417
2019-09-23 07:30:00,5.368
2019-09-23 08:00:00,5.328
2019-09-23 08:30:00,5.328
2019-09-23 09:00:00,5.308
2019-09-23 09:30:00,5.269
2019-09-23 10:00:00,5.249
2019-09-23 10:30:00,5.209
2019-09-23 11:00:00,5.189
2019-09-23 11:30:00,5.15
2019-09-23 12:00:00,5.09
2019-09-23 12:30:00,5.08
2019-09-23 13:00:00,5.02
2019-09-23 13:30:00,5
2019-09-23 14:00:00,4.97
2019-09-23 14:30:00,4.94
2019-09-23 15:00:00,4.87
2019-09-23 15:30:00,4.85
2019-09-23 16:00:00,4.82
2019-09-23 16:30:00,4.78
2019-09-23 17:00:00,4.76
2019-09-23 17:30:00,4.71
2019-09-23 18:00:00,4.69
2019-09-23 18:30:00,4.67
2019-09-23 19:00:00,4.63
2019-09-23 19:30:00,4.61
2019-09-23 20:00:00,4.59
2019-09-23 20:30:00,4.59
2019-09-23 21:00:00,4.58
2019-09-23 21:30:00,4.56
2019-09-23 22:00:00,4.59
2019-09-23 22:30:00,4.58
2019-09-23 23:00:00,4.61
2019-09-23 23:30:00,4.68
2019-09-24 00:00:00,4.78
2019-09-24 00:30:00,4.9
2019-09-24 01:00:00,4.99
2019-09-24 01:30:00,4.98
2019-09-24 02:00:00,5.11
2019-09-24 02:30:00,5.09
2019-09-24 03:00:00,5.12
2019-09-24 03:30:00,5.179
2019-09-24 04:00:00,5.179
2019-09-24 04:30:00,5.179
2019-09-24 05:00:00,5.219
2019-09-24 05:30:00,5.169
2019-09-24 06:00:00,5.169
2019-09-24 06:30:00,5.189
2019-09-24 07:00:00,5.159
2019-09-24 07:30:00,5.169
2019-09-24 08:00:00,5.15
2019-09-24 08:30:00,5.15
2019-09-24 09:00:00,5.12
2019-09-24 09:30:00,5.14
2019-09-24 10:00:00,5.1
2019-09-24 10:30:00,5.13
2019-09-24 11:00:00,5.179
2019-09-24 11:30:00,5.13
2019-09-24 12:00:00,5.09
2019-09-24 12:30:00,5.11
2019-09-24 13:00:00,5.09
2019-09-24 13:30:00,5.06
2019-09-24 14:00:00,5.07
2019-09-24 14:30:00,5.02
2019-09-24 15:00:00,4.95
2019-09-24 15:30:00,4.93
2019-09-24 16:00:00,4.89
2019-09-24 16:30:00,4.89
2019-09-24 17:00:00,4.83
2019-09-24 17:30:00,4.79
2019-09-24 18:00:00,4.75
2019-09-24 18:30:00,4.74
2019-09-24 19:00:00,4.7
2019-09-24 19:30:00,4.69
2019-09-24 20:00:00,4.62
2019-09-24 20:30:00,4.57
2019-09-24 21:00:00,4.59
2019-09-24 21:30:00,4.58
2019-09-24 22:00:00,4.56
2019-09-24 22:30:00,4.63
2019-09-24 23:00:00,4.67
2019-09-24 23:30:00,4.75
2019-09-25 00:00:00,4.85
2019-09-25 00:30:00,4.89
2019-09-25 01:00:00,4.92
2019-09-25 01:30:00,5.02
2019-09-25 02:00:00,5.07
2019-09-25 02:30:00,5.11
2019-09-25 03:00:00,5.209
2019-09-25 03:30:00,5.249
2019-09-25 04:00:00,5.308
2019-09-25 04:30:00,5.279
2019-09-25 05:00:00,5.269
2019-09-25 05:30:00,5.289
2019-09-25 06:00:00,5.229
2019-09-25 06:30:00,5.189
2019-09-25 07:00:00,5.199
2019-09-25 07:30:00,5.14
2019-09-25 08:00:00,5.14
2019-09-25 08:30:00,5.11
2019-09-25 09:00:00,5.14
2019-09-25 09:30:00,5.08
2019-09-25 10:00:00,5.06
2019-09-25 10:30:00,5.04
2019-09-25 11:00:00,5
2019-09-25 11:30:00,4.98
2019-09-25 12:00:00,4.98
2019-09-25 12:30:00,4.91
2019-09-25 13:00:00,4.91
2019-09-25 13:30:00,4.89
2019-09-25 14:00:00,4.86
2019-09-25 14:30:00,4.83
2019-09-25 15:00:00,4.79
2019-09-25 15:30:00,4.78
2019-09-25 16:00:00,4.77
2019-09-25 16:30:00,4.74
2019-09-25 17:00:00,4.74
2019-09-25 17:30:00,4.69
2019-09-25 18:00:00,4.68
2019-09-25 18:30:00,4.64
2019-09-25 19:00:00,4.64
2019-09-25 19:30:00,4.66
2019-09-25 20:00:00,4.61
2019-09-25 20:30:00,4.59
2019-09-25 21:00:00,4.56
2019-09-25 21:30:00,4.56
2019-09-25 22:00:00,4.54
2019-09-25 22:30:00,4.61
2019-09-25 23:00:00,4.68
2019-09-25 23:30:00,4.78
2019-09-26 00:00:00,4.85
2019-09-26 00:30:00,4.89
2019-09-26 01:00:00,4.96
2019-09-26 01:30:00,5.07
2019-09-26 02:00:00,5.14
2019-09-26 02:30:00,5.229
2019-09-26 03:00:00,5.269
2019-09-26 03:30:00,5.328
2019-09-26 04:00:00,5.437
2019-09-26 04:30:00,5.457
2019-09-26 05:00:00,5.368
2019-09-26 05:30:00,5.338
2019-09-26 06:00:00,5.338
2019-09-26 06:30:00,5.368
2019-09-26 07:00:00,5.368
2019-09-26 07:30:00,5.338
2019-09-26 08:00:00,5.318
2019-09-26 08:30:00,5.308
2019-09-26 09:00:00,5.279
2019-09-26 09:30:00,5.249
2019-09-26 10:00:00,5.249
2019-09-26 10:30:00,5.239
2019-09-26 11:00:00,5.209
2019-09-26 11:30:00,5.199
2019-09-26 12:00:00,5.199
2019-09-26 12:30:00,5.219
2019-09-26 13:00:00,5.189
2019-09-26 13:30:00,5.15
2019-09-26 14:00:00,5.14
2019-09-26 14:30:00,5.09
2019-09-26 15:00:00,5.07
2019-09-26 15:30:00,5.05
2019-09-26 16:00:00,5.04
2019-09-26 16:30:00,5
2019-09-26 17:00:00,5.01
2019-09-26 17:30:00,5
2019-09-26 18:00:00,4.96
2019-09-26 18:30:00,4.92
2019-09-26 19:00:00,4.91
2019-09-26 19:30:00,4.85
2019-09-26 20:00:00,4.86
2019-09-26 20:30:00,4.84
2019-09-26 21:00:00,4.81
2019-09-26 21:30:00,4.83
2019-09-26 22:00:00,4.83
2019-09-26 22:30:00,4.86
2019-09-26 23:00:00,4.95
2019-09-26 23:30:00,4.96
2019-09-27 00:00:00,5.07
2019-09-27 00:30:00,5.13
2019-09-27 01:00:00,5.219
2019-09-27 01:30:00,5.259
2019-09-27 02:00:00,5.348
2019-09-27 02:30:00,5.447
2019-09-27 03:00:00,5.477
2019-09-27 03:30:00,5.546
2019-09-27 04:00:00,5.595
2019-09-27 04:30:00,5.595
2019-09-27 05:00:00,5.625
